# gmm-align-compiled --transition-scale=1.0 --acoustic-scale=0.1 --self-loop-scale=0.1 --beam=10 --retry-beam=40 --careful=false "gmm-boost-silence --boost=1.25 1 exp/mono-2/9.mdl - |" "ark:gunzip -c exp/mono-2/fsts.2.gz|" "ark,s,cs:apply-cmvn  --utt2spk=ark:data/train_2kshort/split10/2/utt2spk scp:data/train_2kshort/split10/2/cmvn.scp scp:data/train_2kshort/split10/2/feats.scp ark:- | add-deltas  ark:- ark:- |" "ark,t:|gzip -c >exp/mono-2/ali.2.gz" 
# Started at Sat Mar 13 13:14:06 EET 2021
#
gmm-align-compiled --transition-scale=1.0 --acoustic-scale=0.1 --self-loop-scale=0.1 --beam=10 --retry-beam=40 --careful=false 'gmm-boost-silence --boost=1.25 1 exp/mono-2/9.mdl - |' 'ark:gunzip -c exp/mono-2/fsts.2.gz|' 'ark,s,cs:apply-cmvn  --utt2spk=ark:data/train_2kshort/split10/2/utt2spk scp:data/train_2kshort/split10/2/cmvn.scp scp:data/train_2kshort/split10/2/feats.scp ark:- | add-deltas  ark:- ark:- |' 'ark,t:|gzip -c >exp/mono-2/ali.2.gz' 
gmm-boost-silence --boost=1.25 1 exp/mono-2/9.mdl - 
WARNING (gmm-boost-silence[5.5.268-f9828]:main():gmm-boost-silence.cc:82) The pdfs for the silence phones may be shared by other phones (note: this probably does not matter.)
LOG (gmm-boost-silence[5.5.268-f9828]:main():gmm-boost-silence.cc:93) Boosted weights for 5 pdfs, by factor of 1.25
LOG (gmm-boost-silence[5.5.268-f9828]:main():gmm-boost-silence.cc:103) Wrote model to -
apply-cmvn --utt2spk=ark:data/train_2kshort/split10/2/utt2spk scp:data/train_2kshort/split10/2/cmvn.scp scp:data/train_2kshort/split10/2/feats.scp ark:- 
add-deltas ark:- ark:- 
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1502-122619-0003
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1502-122619-0007
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1502-122619-0023
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1502-122619-0024
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1502-122619-0032
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1502-122619-0035
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1502-122619-0050
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1502-122619-0062
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1502-122619-0063
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1502-122619-0066
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1502-122619-0069
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1502-122619-0086
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1502-122619-0087
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1502-122619-0090
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1553-140047-0011
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1553-140047-0051
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1553-140048-0031
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1553-140048-0035
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1578-140045-0020
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1578-140049-0002
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1578-140049-0007
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1578-6379-0012
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1578-6379-0013
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1578-6379-0015
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1578-6379-0025
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1578-6379-0029
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1578-6379-0042
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1578-6379-0043
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1594-135914-0032
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1594-135914-0039
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1594-135914-0040
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1594-135914-0046
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1594-135914-0048
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1594-135914-0051
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1594-135914-0052
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1594-135914-0053
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1594-135914-0055
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1594-135914-0086
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1594-135914-0088
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1594-135914-0100
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1594-135914-0101
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1594-135914-0103
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1594-135914-0104
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1594-135914-0106
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1594-135914-0113
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1624-142933-0000
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1624-142933-0046
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1624-168623-0019
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1624-168623-0037
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1624-168623-0053
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 163-122947-0000
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 163-122947-0006
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 163-122947-0012
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 163-122947-0014
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 163-122947-0022
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 163-122947-0098
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1723-141149-0077
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1723-141149-0097
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1737-142396-0014
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1737-142397-0007
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1737-142397-0011
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1737-142397-0014
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1737-142397-0017
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1737-142397-0027
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1737-146161-0007
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1737-146161-0009
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1737-146161-0010
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1737-146161-0013
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1737-148989-0000
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1737-148989-0011
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1737-148989-0012
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1743-142912-0015
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1841-150351-0019
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1841-179183-0009
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1867-148436-0003
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1867-148436-0010
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1867-148436-0012
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1867-148436-0024
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1867-148436-0026
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1867-148436-0029
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1867-148436-0031
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1867-148436-0035
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1867-148436-0036
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1867-148436-0040
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1867-154071-0000
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1867-154071-0002
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1867-154071-0004
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1867-154071-0005
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1867-154071-0022
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1867-154071-0034
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1867-154071-0035
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1867-154071-0036
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1867-154071-0040
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1867-154071-0044
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1867-154075-0005
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1867-154075-0014
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1867-154075-0019
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1867-154075-0044
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1898-145702-0008
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1898-145702-0017
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1898-145715-0002
