# gmm-align-compiled --transition-scale=1.0 --acoustic-scale=0.1 --self-loop-scale=0.1 --beam=10 --retry-beam=40 --careful=false "gmm-boost-silence --boost=1.25 1 exp/tri1/20.mdl - |" "ark:gunzip -c exp/tri1/fsts.4.gz|" "ark,s,cs:apply-cmvn  --utt2spk=ark:data/train_5k/split10/4/utt2spk scp:data/train_5k/split10/4/cmvn.scp scp:data/train_5k/split10/4/feats.scp ark:- | add-deltas  ark:- ark:- |" "ark:|gzip -c >exp/tri1/ali.4.gz" 
# Started at Sun Mar 14 15:48:27 EET 2021
#
gmm-align-compiled --transition-scale=1.0 --acoustic-scale=0.1 --self-loop-scale=0.1 --beam=10 --retry-beam=40 --careful=false 'gmm-boost-silence --boost=1.25 1 exp/tri1/20.mdl - |' 'ark:gunzip -c exp/tri1/fsts.4.gz|' 'ark,s,cs:apply-cmvn  --utt2spk=ark:data/train_5k/split10/4/utt2spk scp:data/train_5k/split10/4/cmvn.scp scp:data/train_5k/split10/4/feats.scp ark:- | add-deltas  ark:- ark:- |' 'ark:|gzip -c >exp/tri1/ali.4.gz' 
gmm-boost-silence --boost=1.25 1 exp/tri1/20.mdl - 
WARNING (gmm-boost-silence[5.5.268-f9828]:main():gmm-boost-silence.cc:82) The pdfs for the silence phones may be shared by other phones (note: this probably does not matter.)
LOG (gmm-boost-silence[5.5.268-f9828]:main():gmm-boost-silence.cc:93) Boosted weights for 5 pdfs, by factor of 1.25
LOG (gmm-boost-silence[5.5.268-f9828]:main():gmm-boost-silence.cc:103) Wrote model to -
add-deltas ark:- ark:- 
apply-cmvn --utt2spk=ark:data/train_5k/split10/4/utt2spk scp:data/train_5k/split10/4/cmvn.scp scp:data/train_5k/split10/4/feats.scp ark:- 
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 298-126791-0002
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 298-126791-0009
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 298-126791-0016
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 298-126791-0019
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 298-126791-0023
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 298-126791-0030
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 298-126791-0037
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 298-126791-0044
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 298-126791-0047
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 298-126791-0051
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 298-126791-0058
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 298-126791-0065
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 2989-138028-0004
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 2989-138028-0007
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 2989-138028-0011
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 2989-138028-0018
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 2989-138028-0025
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 2989-138028-0032
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 2989-138028-0035
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 2989-138028-0039
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 2989-138028-0046
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 2989-138028-0053
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 2989-138028-0060
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 2989-138028-0063
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 2989-138028-0067
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 2989-138028-0074
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 2989-138035-0005
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 2989-138035-0012
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 2989-138035-0015
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 2989-138035-0019
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 2989-138035-0026
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 2989-138035-0033
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 2989-138035-0040
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 2989-138035-0043
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 2989-138035-0047
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 2989-138035-0053
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 2989-138035-0060
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 2989-138035-0067
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 2989-138035-0074
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 302-123504-0002
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 302-123504-0009
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 302-123504-0016
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 302-123504-0019
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 302-123504-0023
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 302-123504-0030
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 302-123504-0037
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 302-123516-0006
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 302-123516-0009
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 302-123516-0013
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 302-123516-0020
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 302-123516-0027
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 302-123516-0034
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 302-123523-0001
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 302-123523-0005
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 302-123523-0012
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 302-123523-0019
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 302-123523-0026
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 302-123523-0029
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 302-123523-0033
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 307-127535-0001
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 307-127535-0008
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 307-127535-0015
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 307-127535-0018
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 307-127535-0022
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 307-127535-0029
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 307-127535-0036
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 307-127535-0043
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 307-127539-0000
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 307-127539-0004
