# gmm-align-compiled --transition-scale=1.0 --acoustic-scale=0.1 --self-loop-scale=0.1 --beam=10 --retry-beam=40 --careful=false "gmm-boost-silence --boost=1.25 1 exp/tri1/10.mdl - |" "ark:gunzip -c exp/tri1/fsts.1.gz|" "ark,s,cs:apply-cmvn  --utt2spk=ark:data/train_5k/split10/1/utt2spk scp:data/train_5k/split10/1/cmvn.scp scp:data/train_5k/split10/1/feats.scp ark:- | add-deltas  ark:- ark:- |" "ark:|gzip -c >exp/tri1/ali.1.gz" 
# Started at Sun Mar 14 15:45:05 EET 2021
#
gmm-align-compiled --transition-scale=1.0 --acoustic-scale=0.1 --self-loop-scale=0.1 --beam=10 --retry-beam=40 --careful=false 'gmm-boost-silence --boost=1.25 1 exp/tri1/10.mdl - |' 'ark:gunzip -c exp/tri1/fsts.1.gz|' 'ark,s,cs:apply-cmvn  --utt2spk=ark:data/train_5k/split10/1/utt2spk scp:data/train_5k/split10/1/cmvn.scp scp:data/train_5k/split10/1/feats.scp ark:- | add-deltas  ark:- ark:- |' 'ark:|gzip -c >exp/tri1/ali.1.gz' 
gmm-boost-silence --boost=1.25 1 exp/tri1/10.mdl - 
WARNING (gmm-boost-silence[5.5.268-f9828]:main():gmm-boost-silence.cc:82) The pdfs for the silence phones may be shared by other phones (note: this probably does not matter.)
LOG (gmm-boost-silence[5.5.268-f9828]:main():gmm-boost-silence.cc:93) Boosted weights for 5 pdfs, by factor of 1.25
LOG (gmm-boost-silence[5.5.268-f9828]:main():gmm-boost-silence.cc:103) Wrote model to -
apply-cmvn --utt2spk=ark:data/train_5k/split10/1/utt2spk scp:data/train_5k/split10/1/cmvn.scp scp:data/train_5k/split10/1/feats.scp ark:- 
add-deltas ark:- ark:- 
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 103-1240-0005
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 103-1240-0012
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 103-1240-0019
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 103-1240-0026
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 103-1240-0033
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 103-1240-0040
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 103-1240-0047
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 103-1240-0050
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 103-1240-0054
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 103-1241-0003
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 103-1241-0010
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 103-1241-0017
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 103-1241-0020
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 103-1241-0024
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 103-1241-0031
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 103-1241-0038
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1034-121119-0001
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1034-121119-0004
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1034-121119-0008
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1034-121119-0014
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1034-121119-0021
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1034-121119-0028
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1034-121119-0031
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1034-121119-0035
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1034-121119-0042
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1034-121119-0049
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1034-121119-0056
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1034-121119-0059
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1034-121119-0063
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1034-121119-0070
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1034-121119-0077
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1034-121119-0084
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1034-121119-0087
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1034-121119-0091
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1040-133433-0002
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1040-133433-0009
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1040-133433-0016
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1040-133433-0019
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1040-133433-0023
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1040-133433-0029
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1040-133433-0036
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1040-133433-0043
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1040-133433-0050
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1040-133433-0057
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1040-133433-0064
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1040-133433-0071
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1040-133433-0074
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1040-133433-0078
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1069-133699-0004
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1069-133699-0011
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1069-133699-0018
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1069-133699-0021
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1069-133699-0025
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1069-133699-0032
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1069-133699-0039
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1069-133699-0046
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1069-133699-0049
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1069-133699-0053
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1069-133709-0005
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1069-133709-0012
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1069-133709-0019
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1069-133709-0022
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1069-133709-0026
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1069-133709-0033
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1069-133709-0040
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1069-133709-0047
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1069-133709-0050
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1081-125237-0001
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1081-125237-0008
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1081-125237-0015
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1081-125237-0022
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1081-125237-0025
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1081-125237-0029
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1081-125237-0036
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1081-125237-0043
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1081-125237-0050
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1081-125237-0053
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1081-125237-0057
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1081-125237-0063
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1081-125237-0070
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1081-125237-0077
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1081-125237-0084
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1081-125237-0091
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1081-125237-0098
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1081-125237-0105
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1081-125237-0108
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1081-125237-0112
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1081-128618-0003
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1081-128618-0010
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1088-129236-0003
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1088-129236-0006
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1088-129236-0010
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1088-129236-0017
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1088-129236-0024
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1088-134315-0000
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1088-134315-0003
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1088-134315-0007
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1088-134315-0014
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1088-134315-0021
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1088-134315-0028
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1088-134315-0031
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1088-134315-0035
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1088-134315-0042
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1088-134315-0049
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1088-134315-0056
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1088-134318-0000
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1088-134318-0004
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1088-134318-0011
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1088-134318-0018
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1098-133695-0003
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1098-133695-0006
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1098-133695-0010
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1098-133695-0017
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1098-133695-0024
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1098-133695-0031
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1098-133695-0034
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1098-133695-0038
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1098-133695-0044
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1098-133695-0051
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1098-133695-0058
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1098-133695-0065
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1098-133695-0072
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1098-133695-0079
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1098-133695-0086
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1098-133695-0089
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1116-132847-0001
LOG (gmm-align-compiled[5.5.268-f9828]:main():gmm-align-compiled.cc:127) 1116-132847-0008
